name,source,capacity(MW),assigned_term,lat,lon,sh_pp_agg,idx
aggregated_pp,wind,0.2,ElmTerm_0515,10.156282497517498,54.27554827587556,POINT (10.1562824975175 54.27554827587556),SM_1227
aggregated_pp,wind,32.0,ElmTerm_0516,10.060408147023633,54.34877084536782,POINT (10.06040814702363 54.34877084536782),SM_1228
aggregated_pp,wind,25.099999999999998,ElmTerm_0517,9.988536617240594,53.766277674086645,POINT (9.988536617240594 53.76627767408664),SM_1229
aggregated_pp,wind,28.4,ElmTerm_0518,9.344761008264648,53.92183707539915,POINT (9.344761008264648 53.92183707539915),SM_1230
aggregated_pp,wind,287.115,ElmTerm_0519,9.202102659689944,53.895162355753875,POINT (9.202102659689944 53.89516235575388),SM_1231
aggregated_pp,wind,51.15,ElmTerm_0521,9.726992752008812,54.291420962253255,POINT (9.726992752008812 54.29142096225326),SM_1232
aggregated_pp,wind,15.0,ElmTerm_0522,9.725925057099834,54.28778587982594,POINT (9.725925057099834 54.28778587982594),SM_1233
aggregated_pp,wind,116.14999999999999,ElmTerm_0523,9.4496365715701,53.967286516173075,POINT (9.4496365715701 53.96728651617308),SM_1234
aggregated_pp,wind,125.15,ElmTerm_0527,9.344001810218344,53.85177749682109,POINT (9.344001810218344 53.85177749682109),SM_1235
aggregated_pp,wind,590.743,ElmTerm_0530,9.318195269100798,54.71604943431865,POINT (9.318195269100798 54.71604943431865),SM_1236
aggregated_pp,wind,159.10999999999999,ElmTerm_0531,10.64146779504834,53.91916269128778,POINT (10.64146779504834 53.91916269128778),SM_1237
aggregated_pp,wind,335.761,ElmTerm_0532,9.234953747847472,53.9168466037566,POINT (9.234953747847472 53.9168466037566),SM_1238
aggregated_pp,wind,184.26,ElmTerm_0535,9.196996877356495,54.85109762606853,POINT (9.196996877356495 54.85109762606853),SM_1239
aggregated_pp,wind,1.7,ElmTerm_0538,11.646378679149018,50.53487698074571,POINT (11.64637867914902 50.53487698074571),SM_1240
aggregated_pp,wind,46.9,ElmTerm_0539,11.122854601970444,50.99890902588295,POINT (11.12285460197044 50.99890902588295),SM_1241
aggregated_pp,wind,59.4,ElmTerm_0541,11.47039415880793,50.93039027247812,POINT (11.47039415880793 50.93039027247812),SM_1242
aggregated_pp,wind,0.6,ElmTerm_0542,10.991014642508583,50.57352700235684,POINT (10.99101464250858 50.57352700235684),SM_1243
aggregated_pp,wind,76.0,ElmTerm_0544,10.385941167959288,51.001813321195065,POINT (10.38594116795929 51.00181332119507),SM_1244
aggregated_pp,wind,16.45,ElmTerm_0546,12.04498256284336,50.78125676242561,POINT (12.04498256284336 50.78125676242561),SM_1245
aggregated_pp,wind,38.0,ElmTerm_0750,14.355679994956077,51.53539869999997,POINT (14.35567999495608 51.53539869999997),SM_1246
aggregated_pp,wind,10.7,ElmTerm_0751,9.949828696416484,53.48881519999997,POINT (9.949828696416484 53.48881519999997),SM_1247
aggregated_pp,wind,12.6,ElmTerm_0753,9.047412735731948,51.16778725283143,POINT (9.047412735731948 51.16778725283143),SM_1248
aggregated_pp,wind,61.58,ElmTerm_0754,13.143392934798484,53.9081469985053,POINT (13.14339293479848 53.9081469985053),SM_1249
aggregated_pp,wind,4.15,ElmTerm_0755,10.976705996066158,52.16892159999998,POINT (10.97670599606616 52.16892159999998),SM_1250
aggregated_pp,wind,7.0,ElmTerm_0759,7.007891697446934,51.6001531,POINT (7.007891697446934 51.6001531),SM_1251
aggregated_pp,wind,1.11,ElmTerm_0764,6.681525797563338,51.57779010000004,POINT (6.681525797563338 51.57779010000004),SM_1252
aggregated_pp,wind,4.0,ElmTerm_0773,11.950010195739347,51.3997713,POINT (11.95001019573935 51.3997713),SM_1253
aggregated_pp,wind,9.1,ElmTerm_0774,11.644181156961066,51.9085129044551,POINT (11.64418115696107 51.9085129044551),SM_1254
aggregated_pp,wind,5.9,ElmTerm_0779,11.80760570062169,48.45542681955668,POINT (11.80760570062169 48.45542681955668),SM_1255
aggregated_pp,wind,26.0,ElmTerm_0789,6.62284326410151,51.25871337756655,POINT (6.62284326410151 51.25871337756655),SM_1256
aggregated_pp,wind,4.5,ElmTerm_0794,8.308455415973476,49.25710489415596,POINT (8.308455415973476 49.25710489415596),SM_1257
aggregated_pp,wind,2.0,ElmTerm_0798,9.2057419,48.9239207,POINT (9.2057419 48.9239207),SM_1258
aggregated_pp,wind,28.8,ElmTerm_0799,9.2072627,49.1777563,POINT (9.207262699999999 49.1777563),SM_1259
aggregated_pp,wind,24.6,ElmTerm_0819,11.855911,53.0904844,POINT (11.855911 53.0904844),SM_1260
aggregated_pp,wind,66.8,ElmTerm_0820,11.8814636,53.0833092,POINT (11.8814636 53.0833092),SM_1261
aggregated_pp,wind,13.17,ElmTerm_0821,8.5217641,53.2071983,POINT (8.5217641 53.2071983),SM_1262
aggregated_pp,wind,45.65,ElmTerm_0826,12.1304799,54.1408596,POINT (12.1304799 54.1408596),SM_1263
aggregated_pp,wind,2.4000000000000004,ElmTerm_0829,9.4119016,52.0342722,POINT (9.4119016 52.0342722),SM_1264
aggregated_pp,wind,16.0,ElmTerm_0839,6.3216969,50.8368749,POINT (6.3216969 50.8368749),SM_1265
aggregated_pp,wind,4.0,ElmTerm_0880,7.8183362,49.8920005,POINT (7.8183362 49.8920005),SM_1266
aggregated_pp,wind,0.66,ElmTerm_0882,12.3729286,51.1811096,POINT (12.3729286 51.1811096),SM_1267
aggregated_pp,wind,138.76999999999998,ElmTerm_0889,10.1770887,54.3398042,POINT (10.1770887 54.3398042),SM_1268
aggregated_pp,wind,1.5,ElmTerm_0892,8.173769,47.6512308,POINT (8.173769 47.6512308),SM_1269
aggregated_pp,wind,24.3,ElmTerm_0899,7.492223,50.3509771,POINT (7.492223 50.3509771),SM_1270
aggregated_pp,wind,5.06,ElmTerm_0902,8.6834493,49.9426912,POINT (8.683449299999999 49.9426912),SM_1271
aggregated_pp,wind,11.66,ElmTerm_0904,7.7402992,51.5170029,POINT (7.7402992 51.5170029),SM_1272
aggregated_pp,wind,0.6,ElmTerm_0910,8.6925282,51.8147233,POINT (8.6925282 51.8147233),SM_1273
